id,title,long_id,short_id,pub_year,citation_message
11,Beyond Natural Language: LLMs Leveraging Alternative Formats for Enhanced Reasoning and Communication,OlLjVUcAAAAJ:D_sINldO8mEC,D_sINldO8mEC,2024,"<a href='https://scholar.google.com/citations?view_op=view_citation&hl=zh-CN&user=OlLjVUcAAAAJ&citation_for_view=OlLjVUcAAAAJ:D_sINldO8mEC'><img src=""https://img.shields.io/endpoint?url=https%3A%2F%2Fraw.githubusercontent.com%2Fyangchengbupt%2Fyangchengbupt.github.io%2Fgoogle-scholar-stats-2024/selected_pubs%2FD_sINldO8mEC.json&logo=Google%20Scholar&labelColor=f6f6f6&color=9cf&style=flat&label=citations""></a>."
12,Injecting multimodal information into rigid protein docking via bi-level optimization,OlLjVUcAAAAJ:tS2w5q8j5-wC,tS2w5q8j5-wC,2024,"<a href='https://scholar.google.com/citations?view_op=view_citation&hl=zh-CN&user=OlLjVUcAAAAJ&citation_for_view=OlLjVUcAAAAJ:tS2w5q8j5-wC'><img src=""https://img.shields.io/endpoint?url=https%3A%2F%2Fraw.githubusercontent.com%2Fyangchengbupt%2Fyangchengbupt.github.io%2Fgoogle-scholar-stats-2024/selected_pubs%2FtS2w5q8j5-wC.json&logo=Google%20Scholar&labelColor=f6f6f6&color=9cf&style=flat&label=citations""></a>."
13,Autonomous agents for collaborative task under information asymmetry,OlLjVUcAAAAJ:J-pR_7NvFogC,J-pR_7NvFogC,2024,"<a href='https://scholar.google.com/citations?view_op=view_citation&hl=zh-CN&user=OlLjVUcAAAAJ&citation_for_view=OlLjVUcAAAAJ:J-pR_7NvFogC'><img src=""https://img.shields.io/endpoint?url=https%3A%2F%2Fraw.githubusercontent.com%2Fyangchengbupt%2Fyangchengbupt.github.io%2Fgoogle-scholar-stats-2024/selected_pubs%2FJ-pR_7NvFogC.json&logo=Google%20Scholar&labelColor=f6f6f6&color=9cf&style=flat&label=citations""></a>."
14,Scaling Large-Language-Model-based Multi-Agent Collaboration,OlLjVUcAAAAJ:V3AGJWp-ZtQC,V3AGJWp-ZtQC,2024,"<a href='https://scholar.google.com/citations?view_op=view_citation&hl=zh-CN&user=OlLjVUcAAAAJ&citation_for_view=OlLjVUcAAAAJ:V3AGJWp-ZtQC'><img src=""https://img.shields.io/endpoint?url=https%3A%2F%2Fraw.githubusercontent.com%2Fyangchengbupt%2Fyangchengbupt.github.io%2Fgoogle-scholar-stats-2024/selected_pubs%2FV3AGJWp-ZtQC.json&logo=Google%20Scholar&labelColor=f6f6f6&color=9cf&style=flat&label=citations""></a>."
15,BurstAttention: An Efficient Distributed Attention Framework for Extremely Long Sequences,OlLjVUcAAAAJ:VOx2b1Wkg3QC,VOx2b1Wkg3QC,2024,"<a href='https://scholar.google.com/citations?view_op=view_citation&hl=zh-CN&user=OlLjVUcAAAAJ&citation_for_view=OlLjVUcAAAAJ:VOx2b1Wkg3QC'><img src=""https://img.shields.io/endpoint?url=https%3A%2F%2Fraw.githubusercontent.com%2Fyangchengbupt%2Fyangchengbupt.github.io%2Fgoogle-scholar-stats-2024/selected_pubs%2FVOx2b1Wkg3QC.json&logo=Google%20Scholar&labelColor=f6f6f6&color=9cf&style=flat&label=citations""></a>."
16,Endowing Pre-trained Graph Models with Provable Fairness,OlLjVUcAAAAJ:5Ul4iDaHHb8C,5Ul4iDaHHb8C,2024,"<a href='https://scholar.google.com/citations?view_op=view_citation&hl=zh-CN&user=OlLjVUcAAAAJ&citation_for_view=OlLjVUcAAAAJ:5Ul4iDaHHb8C'><img src=""https://img.shields.io/endpoint?url=https%3A%2F%2Fraw.githubusercontent.com%2Fyangchengbupt%2Fyangchengbupt.github.io%2Fgoogle-scholar-stats-2024/selected_pubs%2F5Ul4iDaHHb8C.json&logo=Google%20Scholar&labelColor=f6f6f6&color=9cf&style=flat&label=citations""></a>."
17,Optima: Optimizing effectiveness and efficiency for llm-based multi-agent system,OlLjVUcAAAAJ:eMMeJKvmdy0C,eMMeJKvmdy0C,2024,"<a href='https://scholar.google.com/citations?view_op=view_citation&hl=zh-CN&user=OlLjVUcAAAAJ&citation_for_view=OlLjVUcAAAAJ:eMMeJKvmdy0C'><img src=""https://img.shields.io/endpoint?url=https%3A%2F%2Fraw.githubusercontent.com%2Fyangchengbupt%2Fyangchengbupt.github.io%2Fgoogle-scholar-stats-2024/selected_pubs%2FeMMeJKvmdy0C.json&logo=Google%20Scholar&labelColor=f6f6f6&color=9cf&style=flat&label=citations""></a>."
18,"Can Large Language Models Analyze Graphs like Professionals? A Benchmark, Datasets and Models",OlLjVUcAAAAJ:t6usbXjVLHcC,t6usbXjVLHcC,2024,"<a href='https://scholar.google.com/citations?view_op=view_citation&hl=zh-CN&user=OlLjVUcAAAAJ&citation_for_view=OlLjVUcAAAAJ:t6usbXjVLHcC'><img src=""https://img.shields.io/endpoint?url=https%3A%2F%2Fraw.githubusercontent.com%2Fyangchengbupt%2Fyangchengbupt.github.io%2Fgoogle-scholar-stats-2024/selected_pubs%2Ft6usbXjVLHcC.json&logo=Google%20Scholar&labelColor=f6f6f6&color=9cf&style=flat&label=citations""></a>."
19,Graphteam: Facilitating large language model-based graph analysis via multi-agent collaboration,OlLjVUcAAAAJ:Mojj43d5GZwC,Mojj43d5GZwC,2024,"<a href='https://scholar.google.com/citations?view_op=view_citation&hl=zh-CN&user=OlLjVUcAAAAJ&citation_for_view=OlLjVUcAAAAJ:Mojj43d5GZwC'><img src=""https://img.shields.io/endpoint?url=https%3A%2F%2Fraw.githubusercontent.com%2Fyangchengbupt%2Fyangchengbupt.github.io%2Fgoogle-scholar-stats-2024/selected_pubs%2FMojj43d5GZwC.json&logo=Google%20Scholar&labelColor=f6f6f6&color=9cf&style=flat&label=citations""></a>."
20,Can Large Language Models Improve the Adversarial Robustness of Graph Neural Networks?,OlLjVUcAAAAJ:5ugPr518TE4C,5ugPr518TE4C,2024,"<a href='https://scholar.google.com/citations?view_op=view_citation&hl=zh-CN&user=OlLjVUcAAAAJ&citation_for_view=OlLjVUcAAAAJ:5ugPr518TE4C'><img src=""https://img.shields.io/endpoint?url=https%3A%2F%2Fraw.githubusercontent.com%2Fyangchengbupt%2Fyangchengbupt.github.io%2Fgoogle-scholar-stats-2024/selected_pubs%2F5ugPr518TE4C.json&logo=Google%20Scholar&labelColor=f6f6f6&color=9cf&style=flat&label=citations""></a>."
21,Seq1f1b: Efficient sequence-level pipeline parallelism for large language model training,OlLjVUcAAAAJ:kRWSkSYxWN8C,kRWSkSYxWN8C,2024,"<a href='https://scholar.google.com/citations?view_op=view_citation&hl=zh-CN&user=OlLjVUcAAAAJ&citation_for_view=OlLjVUcAAAAJ:kRWSkSYxWN8C'><img src=""https://img.shields.io/endpoint?url=https%3A%2F%2Fraw.githubusercontent.com%2Fyangchengbupt%2Fyangchengbupt.github.io%2Fgoogle-scholar-stats-2024/selected_pubs%2FkRWSkSYxWN8C.json&logo=Google%20Scholar&labelColor=f6f6f6&color=9cf&style=flat&label=citations""></a>."
22,Group-to-group recommendation with neural graph matching,OlLjVUcAAAAJ:WbkHhVStYXYC,WbkHhVStYXYC,2024,"<a href='https://scholar.google.com/citations?view_op=view_citation&hl=zh-CN&user=OlLjVUcAAAAJ&citation_for_view=OlLjVUcAAAAJ:WbkHhVStYXYC'><img src=""https://img.shields.io/endpoint?url=https%3A%2F%2Fraw.githubusercontent.com%2Fyangchengbupt%2Fyangchengbupt.github.io%2Fgoogle-scholar-stats-2024/selected_pubs%2FWbkHhVStYXYC.json&logo=Google%20Scholar&labelColor=f6f6f6&color=9cf&style=flat&label=citations""></a>."
23,Heterogeneous graph transformer with poly-tokenization,OlLjVUcAAAAJ:mvPsJ3kp5DgC,mvPsJ3kp5DgC,2024,"<a href='https://scholar.google.com/citations?view_op=view_citation&hl=zh-CN&user=OlLjVUcAAAAJ&citation_for_view=OlLjVUcAAAAJ:mvPsJ3kp5DgC'><img src=""https://img.shields.io/endpoint?url=https%3A%2F%2Fraw.githubusercontent.com%2Fyangchengbupt%2Fyangchengbupt.github.io%2Fgoogle-scholar-stats-2024/selected_pubs%2FmvPsJ3kp5DgC.json&logo=Google%20Scholar&labelColor=f6f6f6&color=9cf&style=flat&label=citations""></a>."
24,Efficient Multi-task Prompt Tuning for Recommendation,OlLjVUcAAAAJ:bnK-pcrLprsC,bnK-pcrLprsC,2024,"<a href='https://scholar.google.com/citations?view_op=view_citation&hl=zh-CN&user=OlLjVUcAAAAJ&citation_for_view=OlLjVUcAAAAJ:bnK-pcrLprsC'><img src=""https://img.shields.io/endpoint?url=https%3A%2F%2Fraw.githubusercontent.com%2Fyangchengbupt%2Fyangchengbupt.github.io%2Fgoogle-scholar-stats-2024/selected_pubs%2FbnK-pcrLprsC.json&logo=Google%20Scholar&labelColor=f6f6f6&color=9cf&style=flat&label=citations""></a>."
25,Advancing Molecule Invariant Representation via Privileged Substructure Identification,OlLjVUcAAAAJ:olpn-zPbct0C,olpn-zPbct0C,2024,"<a href='https://scholar.google.com/citations?view_op=view_citation&hl=zh-CN&user=OlLjVUcAAAAJ&citation_for_view=OlLjVUcAAAAJ:olpn-zPbct0C'><img src=""https://img.shields.io/endpoint?url=https%3A%2F%2Fraw.githubusercontent.com%2Fyangchengbupt%2Fyangchengbupt.github.io%2Fgoogle-scholar-stats-2024/selected_pubs%2Folpn-zPbct0C.json&logo=Google%20Scholar&labelColor=f6f6f6&color=9cf&style=flat&label=citations""></a>."
26,Adaptively Denoising Graph Neural Networks for Knowledge Distillation,OlLjVUcAAAAJ:HE397vMXCloC,HE397vMXCloC,2024,"<a href='https://scholar.google.com/citations?view_op=view_citation&hl=zh-CN&user=OlLjVUcAAAAJ&citation_for_view=OlLjVUcAAAAJ:HE397vMXCloC'><img src=""https://img.shields.io/endpoint?url=https%3A%2F%2Fraw.githubusercontent.com%2Fyangchengbupt%2Fyangchengbupt.github.io%2Fgoogle-scholar-stats-2024/selected_pubs%2FHE397vMXCloC.json&logo=Google%20Scholar&labelColor=f6f6f6&color=9cf&style=flat&label=citations""></a>."
27,Lecture-style Tutorial: Towards Graph Foundation Models,OlLjVUcAAAAJ:q3oQSFYPqjQC,q3oQSFYPqjQC,2024,"<a href='https://scholar.google.com/citations?view_op=view_citation&hl=zh-CN&user=OlLjVUcAAAAJ&citation_for_view=OlLjVUcAAAAJ:q3oQSFYPqjQC'><img src=""https://img.shields.io/endpoint?url=https%3A%2F%2Fraw.githubusercontent.com%2Fyangchengbupt%2Fyangchengbupt.github.io%2Fgoogle-scholar-stats-2024/selected_pubs%2Fq3oQSFYPqjQC.json&logo=Google%20Scholar&labelColor=f6f6f6&color=9cf&style=flat&label=citations""></a>."
28,Calibrating Graph Neural Networks from a Data-centric Perspective,OlLjVUcAAAAJ:LPZeul_q3PIC,LPZeul_q3PIC,2024,"<a href='https://scholar.google.com/citations?view_op=view_citation&hl=zh-CN&user=OlLjVUcAAAAJ&citation_for_view=OlLjVUcAAAAJ:LPZeul_q3PIC'><img src=""https://img.shields.io/endpoint?url=https%3A%2F%2Fraw.githubusercontent.com%2Fyangchengbupt%2Fyangchengbupt.github.io%2Fgoogle-scholar-stats-2024/selected_pubs%2FLPZeul_q3PIC.json&logo=Google%20Scholar&labelColor=f6f6f6&color=9cf&style=flat&label=citations""></a>."
29,Adaptive negative representations for graph contrastive learning,OlLjVUcAAAAJ:4fKUyHm3Qg0C,4fKUyHm3Qg0C,2024,"<a href='https://scholar.google.com/citations?view_op=view_citation&hl=zh-CN&user=OlLjVUcAAAAJ&citation_for_view=OlLjVUcAAAAJ:4fKUyHm3Qg0C'><img src=""https://img.shields.io/endpoint?url=https%3A%2F%2Fraw.githubusercontent.com%2Fyangchengbupt%2Fyangchengbupt.github.io%2Fgoogle-scholar-stats-2024/selected_pubs%2F4fKUyHm3Qg0C.json&logo=Google%20Scholar&labelColor=f6f6f6&color=9cf&style=flat&label=citations""></a>."
30,,OlLjVUcAAAAJ:UHK10RUVsp4C,UHK10RUVsp4C,2024,"<a href='https://scholar.google.com/citations?view_op=view_citation&hl=zh-CN&user=OlLjVUcAAAAJ&citation_for_view=OlLjVUcAAAAJ:UHK10RUVsp4C'><img src=""https://img.shields.io/endpoint?url=https%3A%2F%2Fraw.githubusercontent.com%2Fyangchengbupt%2Fyangchengbupt.github.io%2Fgoogle-scholar-stats-2024/selected_pubs%2FUHK10RUVsp4C.json&logo=Google%20Scholar&labelColor=f6f6f6&color=9cf&style=flat&label=citations""></a>."
